,GAME_DATE,HOME_TEAM_ID,HOME_TEAM_NAME,2pointer_PCT_HOME,3pointer_PCT_HOME,FreeThrow_PCT_HOME,Assists_HOME,Rebounds_HOME,VISITOR_TEAM_ID,VISITOR_TEAM_NAME,2pointer_PCT_AWAY,3pointer_PCT_AWAY,FreeThrow_PCT_AWAY,Assists_AWAY,Rebounds_AWAY,HOME_TEAM_WINS
80,2004-04-02,1610612741,Bulls,0.413,0.471,0.8,31.0,56.0,1610612746,Clippers,0.368,0.444,0.837,21.0,60.0,1
81,2004-02-02,1610612737,Hawks,0.443,0.417,0.8,17.0,42.0,1610612746,Clippers,0.44,0.438,0.7,20.0,51.0,0
82,2004-02-04,1610612739,Cavaliers,0.406,0.545,0.759,23.0,47.0,1610612747,Lakers,0.519,0.273,0.619,24.0,51.0,0
83,2003-11-18,1610612765,Pistons,0.568,0.222,0.833,23.0,46.0,1610612747,Lakers,0.469,0.125,0.826,25.0,27.0,1
84,2004-01-21,1610612763,Grizzlies,0.474,0.235,0.522,22.0,44.0,1610612747,Lakers,0.349,0.2,0.7,17.0,53.0,1
85,2003-11-10,1610612763,Grizzlies,0.488,0.375,0.714,26.0,42.0,1610612747,Lakers,0.44,0.412,0.667,20.0,43.0,1
86,2004-02-01,1610612761,Raptors,0.338,0.313,0.686,13.0,48.0,1610612747,Lakers,0.395,0.154,0.786,20.0,42.0,0
87,2004-04-02,1610612760,Thunder,0.447,0.35,0.786,24.0,35.0,1610612747,Lakers,0.557,0.643,0.833,25.0,33.0,0
88,2004-01-02,1610612760,Thunder,0.477,0.364,0.85,25.0,40.0,1610612747,Lakers,0.483,0.389,0.783,19.0,37.0,1
89,2004-04-11,1610612758,Kings,0.42,0.471,0.867,26.0,47.0,1610612747,Lakers,0.381,0.32,0.619,21.0,47.0,1
90,2004-01-16,1610612758,Kings,0.549,0.412,0.783,29.0,41.0,1610612747,Lakers,0.412,0.316,0.875,21.0,35.0,1
91,2003-11-19,1610612752,Knicks,0.429,0.263,1.0,17.0,41.0,1610612747,Lakers,0.432,0.375,0.787,18.0,41.0,0
92,2004-02-29,1610612751,Nets,0.416,0.294,0.636,24.0,39.0,1610612747,Lakers,0.47,0.25,0.81,25.0,49.0,0
93,2003-11-04,1610612749,Bucks,0.4,0.474,0.867,22.0,52.0,1610612747,Lakers,0.46,0.421,0.61,25.0,48.0,0
