,GAME_DATE,HOME_TEAM_ID,HOME_TEAM_NAME,2pointer_PCT_HOME,3pointer_PCT_HOME,FreeThrow_PCT_HOME,Assists_HOME,Rebounds_HOME,VISITOR_TEAM_ID,VISITOR_TEAM_NAME,2pointer_PCT_AWAY,3pointer_PCT_AWAY,FreeThrow_PCT_AWAY,Assists_AWAY,Rebounds_AWAY,HOME_TEAM_WINS
17225,2004-04-02,1610612741,Bulls,0.413,0.471,0.8,31.0,56.0,1610612746,Clippers,0.368,0.444,0.8370000000000001,21.0,60.0,1
17226,2004-04-02,1610612743,Nuggets,0.488,0.429,0.727,33.0,43.0,1610612745,Rockets,0.494,0.316,0.583,22.0,44.0,1
17227,2004-04-02,1610612749,Bucks,0.475,0.462,0.7809999999999999,23.0,37.0,1610612739,Cavaliers,0.513,0.3329999999999999,0.6920000000000001,26.0,39.0,1
17228,2004-04-02,1610612762,Jazz,0.462,0.75,0.857,19.0,32.0,1610612759,Spurs,0.429,0.357,0.784,15.0,36.0,0
17229,2004-04-02,1610612760,Thunder,0.447,0.35,0.7859999999999999,24.0,35.0,1610612747,Lakers,0.557,0.643,0.833,25.0,33.0,0
17230,2004-04-02,1610612751,Nets,0.6,0.5379999999999999,0.85,32.0,36.0,1610612752,Knicks,0.4,0.154,0.778,15.0,28.0,1
17231,2004-04-02,1610612753,Magic,0.3779999999999999,0.375,0.76,15.0,47.0,1610612737,Hawks,0.425,0.3329999999999999,0.722,15.0,37.0,0
17232,2004-04-02,1610612763,Grizzlies,0.5,0.5710000000000001,0.7,31.0,43.0,1610612756,Suns,0.482,0.5,0.8240000000000001,24.0,41.0,1
17233,2004-04-01,1610612747,Lakers,0.377,0.556,0.7140000000000001,17.0,58.0,1610612745,Rockets,0.407,0.429,0.813,19.0,35.0,1
17234,2004-04-01,1610612742,Mavericks,0.542,0.4,0.833,32.0,45.0,1610612758,Kings,0.477,0.4,0.818,25.0,45.0,1
17235,2004-04-01,1610612755,76ers,0.3829999999999999,0.308,0.8,14.0,45.0,1610612757,Trail Blazers,0.486,0.417,0.75,21.0,39.0,0
17236,2004-03-31,1610612759,Spurs,0.575,0.429,0.7390000000000001,20.0,38.0,1610612758,Kings,0.4429999999999999,0.385,0.8240000000000001,16.0,34.0,1
17237,2004-03-31,1610612754,Pacers,0.563,0.45,0.667,31.0,46.0,1610612749,Bucks,0.373,0.429,0.696,18.0,36.0,1
17238,2004-03-31,1610612750,Timberwolves,0.4629999999999999,0.467,0.677,23.0,47.0,1610612760,Thunder,0.413,0.368,0.833,26.0,37.0,1
17239,2004-03-31,1610612764,Wizards,0.341,0.409,0.78,12.0,46.0,1610612751,Nets,0.4629999999999999,0.2,0.8,27.0,49.0,0
17240,2004-03-31,1610612737,Hawks,0.361,0.345,0.818,21.0,55.0,1610612748,Heat,0.47,0.611,0.647,21.0,40.0,0
17241,2004-03-31,1610612765,Pistons,0.481,0.389,0.6920000000000001,29.0,34.0,1610612746,Clippers,0.513,0.2,0.909,23.0,40.0,1
17242,2004-03-31,1610612738,Celtics,0.4529999999999999,0.346,0.7859999999999999,23.0,30.0,1610612757,Trail Blazers,0.608,0.286,0.684,26.0,44.0,0
17243,2004-03-31,1610612761,Raptors,0.402,0.273,0.75,13.0,43.0,1610612744,Warriors,0.447,0.25,0.7140000000000001,17.0,45.0,0
17244,2004-03-31,1610612762,Jazz,0.524,0.5710000000000001,0.613,26.0,37.0,1610612740,Pelicans,0.3329999999999999,0.208,0.913,19.0,37.0,1
17245,2004-03-31,1610612753,Magic,0.402,0.25,0.7829999999999999,15.0,51.0,1610612741,Bulls,0.478,0.563,0.737,22.0,40.0,0
17246,2004-03-30,1610612747,Lakers,0.519,0.5710000000000001,0.7140000000000001,30.0,36.0,1610612740,Pelicans,0.392,0.133,0.848,15.0,41.0,1
17247,2004-03-30,1610612742,Mavericks,0.544,0.6,0.733,23.0,46.0,1610612739,Cavaliers,0.489,0.0,0.6559999999999999,25.0,44.0,1
17248,2004-03-30,1610612743,Nuggets,0.505,0.417,0.794,33.0,42.0,1610612760,Thunder,0.5,0.48,0.708,23.0,40.0,1
17249,2004-03-30,1610612749,Bucks,0.465,0.5,0.833,24.0,42.0,1610612754,Pacers,0.425,0.294,0.867,20.0,33.0,1
17250,2004-03-30,1610612755,76ers,0.4429999999999999,0.3329999999999999,0.857,24.0,52.0,1610612744,Warriors,0.375,0.294,0.6,17.0,45.0,1
17251,2004-03-29,1610612759,Spurs,0.512,0.364,0.643,20.0,45.0,1610612739,Cavaliers,0.474,0.75,0.941,23.0,33.0,1
17252,2004-03-29,1610612752,Knicks,0.469,0.3329999999999999,0.813,18.0,40.0,1610612757,Trail Blazers,0.5,0.273,0.87,17.0,36.0,1
17253,2004-03-29,1610612737,Hawks,0.41,0.286,0.9,20.0,49.0,1610612763,Grizzlies,0.505,0.409,0.7170000000000001,27.0,43.0,0
17254,2004-03-29,1610612756,Suns,0.493,0.1669999999999999,0.758,16.0,43.0,1610612764,Wizards,0.3979999999999999,0.2,0.605,11.0,40.0,1
17255,2004-03-29,1610612748,Heat,0.4320000000000001,0.286,0.8290000000000001,17.0,35.0,1610612741,Bulls,0.392,0.316,0.8240000000000001,13.0,50.0,1
17256,2004-03-29,1610612745,Rockets,0.4579999999999999,0.273,0.6920000000000001,22.0,47.0,1610612750,Timberwolves,0.425,0.455,0.955,25.0,36.0,0
17257,2004-03-29,1610612751,Nets,0.349,0.1669999999999999,0.826,21.0,56.0,1610612738,Celtics,0.391,0.286,0.6859999999999999,13.0,39.0,0
17258,2004-03-28,1610612747,Lakers,0.375,0.25,0.6940000000000001,12.0,44.0,1610612762,Jazz,0.413,0.5,0.667,19.0,46.0,1
17259,2004-03-28,1610612754,Pacers,0.353,0.3329999999999999,0.7909999999999999,19.0,47.0,1610612748,Heat,0.39,0.4379999999999999,0.765,22.0,43.0,1
17260,2004-03-28,1610612738,Celtics,0.481,0.3,0.6920000000000001,24.0,46.0,1610612755,76ers,0.27,0.3329999999999999,0.625,16.0,43.0,1
17261,2004-03-28,1610612744,Warriors,0.472,0.348,0.542,27.0,53.0,1610612746,Clippers,0.411,0.25,0.593,18.0,40.0,1
17262,2004-03-28,1610612758,Kings,0.44,0.375,0.87,23.0,43.0,1610612764,Wizards,0.373,0.133,0.718,16.0,57.0,1
17263,2004-03-28,1610612761,Raptors,0.4629999999999999,0.154,0.7140000000000001,19.0,40.0,1610612763,Grizzlies,0.5539999999999999,0.429,0.594,22.0,36.0,0
17264,2004-03-28,1610612749,Bucks,0.446,0.5,0.588,27.0,42.0,1610612745,Rockets,0.472,0.222,0.867,20.0,48.0,0
17265,2004-03-28,1610612753,Magic,0.352,0.3329999999999999,0.792,13.0,43.0,1610612742,Mavericks,0.556,0.5,0.8,34.0,53.0,0
17266,2004-03-27,1610612746,Clippers,0.42,0.6,0.75,15.0,40.0,1610612750,Timberwolves,0.4589999999999999,0.412,0.929,24.0,39.0,0
17267,2004-03-27,1610612759,Spurs,0.5,0.357,0.75,31.0,48.0,1610612756,Suns,0.397,0.0,0.7,14.0,39.0,1
17268,2004-03-27,1610612737,Hawks,0.382,0.368,0.8,19.0,48.0,1610612741,Bulls,0.3929999999999999,0.19,0.7,17.0,44.0,1
17269,2004-03-27,1610612765,Pistons,0.4629999999999999,0.3329999999999999,0.8079999999999999,28.0,43.0,1610612752,Knicks,0.387,0.286,0.742,16.0,42.0,1
17270,2004-03-27,1610612739,Cavaliers,0.5379999999999999,0.667,0.792,25.0,39.0,1610612751,Nets,0.482,0.556,0.737,27.0,34.0,1
17271,2004-03-27,1610612757,Trail Blazers,0.47,0.5379999999999999,0.7140000000000001,24.0,39.0,1610612760,Thunder,0.513,0.462,0.8240000000000001,29.0,40.0,1
17272,2004-03-27,1610612762,Jazz,0.42,0.429,0.8240000000000001,20.0,38.0,1610612743,Nuggets,0.3720000000000001,0.5379999999999999,0.857,17.0,41.0,1
17273,2004-03-26,1610612747,Lakers,0.3929999999999999,0.182,0.7829999999999999,21.0,57.0,1610612750,Timberwolves,0.314,0.375,0.65,19.0,48.0,1
17274,2004-03-26,1610612752,Knicks,0.481,0.545,0.903,15.0,47.0,1610612761,Raptors,0.42,0.4639999999999999,0.645,20.0,38.0,1
17275,2004-03-26,1610612748,Heat,0.446,0.478,0.765,26.0,40.0,1610612742,Mavericks,0.469,0.182,0.857,18.0,56.0,1
17276,2004-03-26,1610612738,Celtics,0.4429999999999999,0.2269999999999999,0.818,14.0,45.0,1610612751,Nets,0.4429999999999999,0.4,0.684,30.0,36.0,1
17277,2004-03-26,1610612741,Bulls,0.452,0.444,0.5,30.0,42.0,1610612749,Bucks,0.522,0.3329999999999999,0.8370000000000001,27.0,46.0,0
17278,2004-03-26,1610612744,Warriors,0.4379999999999999,0.133,0.76,23.0,56.0,1610612764,Wizards,0.3329999999999999,0.125,0.7709999999999999,10.0,43.0,1
17279,2004-03-26,1610612740,Pelicans,0.474,0.529,0.867,29.0,36.0,1610612756,Suns,0.507,0.273,0.69,24.0,38.0,0
17280,2004-03-26,1610612760,Thunder,0.441,0.391,0.7859999999999999,22.0,48.0,1610612743,Nuggets,0.418,0.308,0.762,17.0,42.0,1
17281,2004-03-26,1610612755,76ers,0.452,0.5379999999999999,0.722,21.0,41.0,1610612739,Cavaliers,0.391,0.5,0.7,18.0,32.0,1
17282,2004-03-26,1610612753,Magic,0.493,0.4,0.8,12.0,37.0,1610612754,Pacers,0.494,0.563,0.667,25.0,33.0,0
17283,2004-03-26,1610612763,Grizzlies,0.47,0.526,0.8079999999999999,24.0,41.0,1610612745,Rockets,0.4579999999999999,0.154,0.9,16.0,37.0,1
17284,2004-03-25,1610612746,Clippers,0.3779999999999999,0.308,0.778,17.0,46.0,1610612764,Wizards,0.4270000000000001,0.423,0.733,24.0,47.0,0
17285,2004-03-25,1610612759,Spurs,0.392,0.267,0.759,18.0,43.0,1610612765,Pistons,0.452,0.3,0.462,24.0,31.0,1
17286,2004-03-25,1610612737,Hawks,0.461,0.364,0.833,19.0,44.0,1610612740,Pelicans,0.358,0.1669999999999999,0.8240000000000001,19.0,38.0,1
17287,2004-03-24,1610612747,Lakers,0.516,0.182,0.792,29.0,55.0,1610612758,Kings,0.41,0.4,0.654,28.0,33.0,1
17288,2004-03-24,1610612754,Pacers,0.417,0.429,0.727,30.0,47.0,1610612742,Mavericks,0.494,0.4,0.813,25.0,42.0,1
17289,2004-03-24,1610612752,Knicks,0.434,0.286,0.8440000000000001,15.0,42.0,1610612763,Grizzlies,0.405,0.444,0.875,25.0,41.0,0
17290,2004-03-24,1610612745,Rockets,0.415,0.3329999999999999,0.818,20.0,53.0,1610612761,Raptors,0.41,0.421,0.684,22.0,41.0,1
17291,2004-03-24,1610612744,Warriors,0.488,0.5,0.636,23.0,46.0,1610612749,Bucks,0.451,0.125,0.75,15.0,35.0,1
17292,2004-03-24,1610612757,Trail Blazers,0.41,0.3329999999999999,0.8,21.0,36.0,1610612746,Clippers,0.485,0.4,0.895,25.0,40.0,1
17293,2004-03-24,1610612743,Nuggets,0.368,0.357,0.762,20.0,40.0,1610612750,Timberwolves,0.467,0.385,0.81,21.0,48.0,1
17294,2004-03-24,1610612760,Thunder,0.413,0.286,0.929,16.0,36.0,1610612762,Jazz,0.349,0.286,0.75,19.0,39.0,1
17295,2004-03-24,1610612753,Magic,0.416,0.4379999999999999,0.905,14.0,31.0,1610612748,Heat,0.488,0.368,0.952,25.0,44.0,0
17296,2004-03-24,1610612755,76ers,0.485,0.3329999999999999,0.861,19.0,33.0,1610612756,Suns,0.447,0.357,0.875,15.0,40.0,1
17297,2004-03-23,1610612750,Timberwolves,0.4270000000000001,0.0,0.7859999999999999,19.0,40.0,1610612759,Spurs,0.407,0.1669999999999999,0.643,28.0,48.0,1
17298,2004-03-23,1610612739,Cavaliers,0.314,0.273,0.906,18.0,42.0,1610612756,Suns,0.57,0.364,0.5,25.0,41.0,0
17299,2004-03-23,1610612741,Bulls,0.4,0.615,0.722,20.0,34.0,1610612751,Nets,0.4270000000000001,0.308,0.727,26.0,45.0,0
17300,2004-03-23,1610612758,Kings,0.44,0.409,0.7829999999999999,25.0,36.0,1610612749,Bucks,0.512,0.222,0.8,18.0,44.0,0
17301,2004-03-23,1610612740,Pelicans,0.4370000000000001,0.409,0.647,22.0,43.0,1610612765,Pistons,0.419,0.294,0.737,19.0,39.0,1
17302,2004-03-23,1610612762,Jazz,0.444,0.154,0.579,25.0,46.0,1610612764,Wizards,0.354,0.412,0.585,10.0,44.0,1
17303,2004-03-23,1610612763,Grizzlies,0.446,0.1669999999999999,0.675,17.0,53.0,1610612761,Raptors,0.3329999999999999,0.318,0.767,17.0,47.0,1
17304,2004-03-22,1610612754,Pacers,0.397,0.385,0.919,24.0,39.0,1610612741,Bulls,0.431,0.2,0.722,16.0,41.0,1
