,GAME_DATE,HOME_TEAM_ID,HOME_TEAM_NAME,2pointer_PCT_HOME,3pointer_PCT_HOME,FreeThrow_PCT_HOME,Assists_HOME,Rebounds_HOME,VISITOR_TEAM_ID,VISITOR_TEAM_NAME,2pointer_PCT_AWAY,3pointer_PCT_AWAY,FreeThrow_PCT_AWAY,Assists_AWAY,Rebounds_AWAY,HOME_TEAM_WINS
15711,2005-05-17,1610612765,Pistons,0.429,0.3329999999999999,0.643,23.0,52.0,1610612754,Pacers,0.369,0.2,0.8420000000000001,14.0,34.0,1
15712,2005-05-15,1610612754,Pacers,0.371,0.158,0.75,14.0,41.0,1610612765,Pistons,0.405,0.231,0.9,22.0,47.0,0
15713,2005-05-15,1610612742,Mavericks,0.5539999999999999,0.429,0.7240000000000001,21.0,43.0,1610612756,Suns,0.512,0.381,0.7390000000000001,16.0,37.0,1
15714,2005-05-15,1610612760,Thunder,0.5,0.462,0.63,16.0,32.0,1610612759,Spurs,0.417,0.313,0.8,16.0,40.0,1
15715,2005-05-14,1610612764,Wizards,0.366,0.3,0.7440000000000001,12.0,41.0,1610612748,Heat,0.421,0.375,0.8390000000000001,18.0,47.0,0
15716,2005-05-13,1610612754,Pacers,0.361,0.235,0.852,15.0,40.0,1610612765,Pistons,0.369,0.188,0.821,17.0,42.0,1
15717,2005-05-13,1610612742,Mavericks,0.39,0.0559999999999999,0.852,18.0,52.0,1610612756,Suns,0.517,0.5,0.727,25.0,44.0,0
15718,2005-05-12,1610612764,Wizards,0.4579999999999999,0.3329999999999999,0.688,23.0,29.0,1610612748,Heat,0.513,0.4,0.8420000000000001,22.0,43.0,0
15719,2005-05-12,1610612760,Thunder,0.408,0.125,0.848,15.0,48.0,1610612759,Spurs,0.4379999999999999,0.421,0.5589999999999999,19.0,37.0,1
15720,2005-05-11,1610612765,Pistons,0.416,0.353,0.684,23.0,43.0,1610612754,Pacers,0.389,0.292,0.7859999999999999,21.0,52.0,0
15721,2005-05-11,1610612756,Suns,0.416,0.389,0.735,21.0,50.0,1610612742,Mavericks,0.494,0.462,0.667,18.0,46.0,0
15722,2005-05-10,1610612759,Spurs,0.528,0.385,0.7709999999999999,20.0,37.0,1610612760,Thunder,0.423,0.267,0.875,12.0,41.0,1
15723,2005-05-10,1610612748,Heat,0.5760000000000001,0.435,0.55,21.0,40.0,1610612764,Wizards,0.411,0.318,0.677,13.0,42.0,1
15724,2005-05-09,1610612756,Suns,0.523,0.545,0.821,25.0,43.0,1610612742,Mavericks,0.449,0.278,0.75,18.0,46.0,1
15725,2005-05-09,1610612765,Pistons,0.466,0.3329999999999999,0.6,20.0,45.0,1610612754,Pacers,0.395,0.25,0.75,11.0,42.0,1
15726,2005-05-08,1610612748,Heat,0.524,0.35,0.522,23.0,45.0,1610612764,Wizards,0.368,0.25,0.722,9.0,41.0,1
15727,2005-05-08,1610612759,Spurs,0.507,0.308,0.8290000000000001,17.0,46.0,1610612760,Thunder,0.429,0.2,0.722,10.0,31.0,1
