,POINTS,GAMES,MIN,ASSISTS,OFFENSIVE_REBOUNDS,PERSONAL_FOULS,PLAYER_ID,Year,TOP_SCORER,2pointer_PROD,3pointer_PROD,FreeThrow_PROD
106,261.0,36,19.97222222222222,1.0277777777777777,0.6111111111111112,1.9444444444444444,Damien Wilkins-2863,2008,0,17.4375,1.5625,2.333333333333333
110,702.0,87,23.839080459770116,1.7816091954022988,0.3563218390804598,2.160919540229885,Daniel Gibson-200789,2008,0,19.6773682124455,5.4003170828378915,1.4559386973180077
111,156.0,21,16.61904761904762,0.6666666666666666,0.6190476190476191,1.9047619047619047,Danilo Gallinari-201568,2008,0,13.08843537414966,4.285714285714286,1.0975056689342404
112,1821.0,73,35.342465753424655,2.808219178082192,0.7123287671232876,3.0821917808219177,Danny Granger-101122,2008,0,150.74948395571403,16.96903734284106,42.9705385625821
115,16.0,2,13.0,0.5,0.0,4.0,Darius Washington-200827,2008,0,12.5,2.0,6.0
126,262.0,39,26.641025641025642,2.8205128205128207,0.28205128205128205,1.4102564102564104,DeShawn Stevenson-2052,2008,0,16.80473372781065,5.143984220907298,1.430637738330046
128,972.0,82,34.292682926829265,3.7560975609756095,0.524390243902439,1.9878048780487805,Delonte West-2753,2008,0,44.38548483045807,4.296549672813801,2.9736763831052944
130,44.0,5,19.6,0.2,0.2,1.0,DerMarr Johnson-2035,2008,0,22.799999999999997,2.4000000000000004,4.4
131,1052.0,111,28.603603603603602,2.936936936936937,0.2972972972972973,2.369369369369369,Derek Fisher-965,2008,0,27.64207450693937,4.348672997321645,2.2895868841814786
132,1488.0,78,35.87179487179487,10.461538461538462,0.358974358974359,1.9615384615384615,Deron Williams-101114,2008,0,92.49852071005917,3.43491124260355,28.055226824457595
138,328.0,44,18.90909090909091,1.4318181818181819,0.7272727272727273,1.5909090909090908,Devin Brown-2484,2008,0,17.544421487603305,1.162190082644628,4.016528925619834
140,1547.0,75,34.986666666666665,6.746666666666667,0.4266666666666667,2.4133333333333336,Devin Harris-2734,2008,0,93.952,2.698666666666667,59.09297777777777
143,2485.0,99,36.22222222222222,2.393939393939394,1.0505050505050506,2.1717171717171717,Dirk Nowitzki-1717,2008,0,174.65248444036322,1.5268850117334964,39.790837669625546
152,2684.0,91,37.84615384615385,7.230769230769231,1.054945054945055,2.2637362637362637,Dwyane Wade-2548,2008,0,225.90737833594977,4.435816930322425,69.80026566839753
154,34.0,5,15.0,1.2,0.0,2.2,Eddie Gill-2109,2008,0,6.84,1.2800000000000002,7.199999999999999
160,1326.0,79,34.949367088607595,2.7721518987341773,0.6075949367088608,2.2278481012658227,Eric Gordon-201569,2008,0,66.95161031885915,8.165358115686587,19.125140201890726
164,1209.0,96,25.65625,2.1875,0.3229166666666667,2.15625,Flip Murray-2436,2008,0,46.338541666666664,3.690104166666667,7.552083333333333
166,877.0,70,29.442857142857143,2.2285714285714286,0.8285714285714286,2.914285714285714,Francisco Garcia-101128,2008,0,45.03367346938776,4.280816326530612,6.26265306122449
167,378.0,49,29.510204081632654,3.7346938775510203,0.4489795918367347,2.2244897959183674,Fred Jones-2410,2008,0,16.81674302374011,3.2836318200749686,2.2265722615576844
171,221.0,23,15.91304347826087,0.7391304347826086,0.6956521739130435,2.391304347826087,Gerald Green-101123,2008,0,28.423440453686197,1.7013232514177694,2.6465028355387523
174,26.0,2,31.0,10.0,0.5,2.0,Gilbert Arenas-2240,2008,0,34.5,3.5,48.0
183,1710.0,104,36.39423076923077,4.788461538461538,0.5384615384615384,2.980769230769231,Hedo Turkoglu-2045,2008,0,69.76192677514793,7.34375,19.989275147928996
188,707.0,85,21.388235294117646,3.6941176470588237,0.4470588235294118,1.588235294117647,J.J. Barea-200826,2008,0,25.225190311418686,1.5433910034602079,1.1119723183391002
191,493.0,64,21.515625,1.546875,0.140625,1.515625,JJ Redick-200755,2008,0,14.5107421875,5.2333984375,2.30322265625
192,1598.0,103,27.310679611650485,2.8349514563106797,0.5533980582524272,2.4271844660194173,JR Smith-2747,2008,0,64.67188236403054,12.945989254406635,8.499387312659062
193,27.0,4,12.75,0.5,0.0,2.0,JaJuan Smith-201650,2008,0,11.0,4.0625,3.0
198,1362.0,72,36.81944444444444,4.388888888888889,0.3194444444444444,1.375,Jamal Crawford-2037,2008,0,92.6224922839506,12.233796296296296,22.972800925925924
200,769.0,53,28.81132075471698,4.981132075471698,0.41509433962264153,2.69811320754717,Jameer Nelson-2749,2008,0,61.01779992880029,6.039515841936632,4.1295834816660735
201,230.0,34,22.61764705882353,0.6764705882352942,0.35294117647058826,2.0294117647058822,James Jones-2592,2008,0,9.930795847750863,4.054498269896194,2.195501730103806
203,788.0,86,27.38372093023256,1.069767441860465,0.5232558139534884,2.895348837209302,James Posey-1899,2008,0,20.85235262303948,6.613034072471607,3.6506219578150354
208,1154.0,90,32.3,4.133333333333334,0.4888888888888889,2.188888888888889,Jarrett Jack-101127,2008,0,46.07259259259259,2.3891358024691356,9.074074074074074
214,873.0,97,34.78350515463917,8.216494845360824,0.9690721649484536,2.0721649484536084,Jason Kidd-467,2008,0,23.48899989371878,6.546923158677862,1.4172600701456053
216,1331.0,80,32.1125,2.0375,0.9875,2.05,Jason Richardson-2202,2008,0,84.92250000000001,7.590000000000001,6.48875
217,1662.0,91,32.30769230769231,3.21978021978022,0.5384615384615384,1.879120879120879,Jason Terry-1891,2008,0,101.4203598599203,12.510083323270136,7.53628788793624
222,1338.0,83,35.72289156626506,1.927710843373494,1.5662650602409638,2.5180722891566263,Jeff Green-201145,2008,0,80.15096530701119,3.497750036289737,12.114385251850777
227,77.0,14,18.428571428571427,2.2857142857142856,0.6428571428571429,0.5,Jerry Stackhouse-711,2008,0,11.096938775510205,1.0357142857142858,2.5510204081632657
232,1976.0,97,38.25773195876289,5.371134020618556,0.8762886597938144,2.1649484536082473,Joe Johnson-2207,2008,0,129.5449038154958,8.80263577425869,15.574875119566373
240,1674.0,93,37.053763440860216,3.053763440860215,0.7311827956989247,2.3118279569892475,John Salmons-2422,2008,0,88.52653485952132,6.084634061741242,15.913284772806103
241,584.0,80,18.6,2.475,0.3375,1.5625,Jordan Farmar-200770,2008,0,18.349687499999998,1.97859375,1.3231249999999999
242,927.0,75,32.81333333333333,8.626666666666667,0.26666666666666666,1.5866666666666667,Jose Calderon-101181,2008,0,42.00888888888889,3.3635555555555556,4.722666666666667
244,14.0,2,14.5,1.0,1.0,2.5,Josh Davis-2668,2008,0,10.0,3.0,4.0
245,1208.0,69,30.579710144927535,1.4927536231884058,1.0289855072463767,2.550724637681159,Josh Howard-2572,2008,0,94.17853392144507,3.1615206889308967,14.779668136946018
253,61.0,11,16.09090909090909,1.2727272727272727,0.09090909090909091,1.1818181818181819,Kareem Rush-2416,2008,0,7.2727272727272725,2.3636363636363638,1.0743801652892562
254,373.0,55,22.381818181818183,1.1272727272727272,0.5272727272727272,1.7636363636363637,Keith Bogans-2586,2008,0,12.905785123966943,5.301157024793389,1.0337190082644627
255,1113.0,75,32.04,1.6266666666666667,1.48,2.533333333333333,Kelenna Azubuike-101235,2008,0,63.632000000000005,3.8896,8.242844444444444
259,1943.0,78,38.57692307692308,2.7564102564102564,1.0512820512820513,1.9102564102564104,Kevin Durant-201142,2008,0,164.01429980276134,3.9215976331360944,43.76166995397765
264,1399.0,58,36.5,2.5344827586206895,0.5689655172413793,2.189655172413793,Kevin Martin-2755,2008,0,102.50208085612367,10.932520808561236,86.40249702734839
266,779.0,80,26.2,3.5,0.3,1.7,Keyon Dooling-2039,2008,0,26.2225,3.77171875,3.4128125000000002
267,673.0,66,26.136363636363637,3.803030303030303,0.3181818181818182,2.3636363636363638,Kirk Hinrich-2550,2008,0,30.02754820936639,4.658631772268136,3.1143250688705235
268,2942.0,110,35.99090909090909,4.927272727272728,1.018181818181818,2.3,Kobe Bryant-977,2008,1,199.18380165289258,5.687603305785124,43.088181818181816
273,828.0,88,23.920454545454547,1.8295454545454546,0.45454545454545453,2.159090909090909,Kyle Korver-2594,2008,0,24.32231404958678,5.1003357438016526,2.2920971074380163
279,712.0,60,26.75,2.033333333333333,0.3,1.8333333333333333,Larry Hughes-1716,2008,0,42.81333333333333,4.506666666666667,6.688888888888889
280,2893.0,101,36.801980198019805,7.03960396039604,1.3267326732673268,1.7227722772277227,LeBron James-2544,2008,0,191.08391334182926,7.699245172041956,74.41486128810901
281,1036.0,73,24.013698630136986,2.2465753424657535,0.5068493150684932,1.6712328767123288,Leandro Barbosa-2571,2008,0,56.91649465190467,4.5156689810471,6.981047100769374
283,960.0,94,22.382978723404257,0.776595744680851,1.1063829787234043,1.8936170212765957,Linas Kleiza-101132,2008,0,27.850497962879132,3.8990493435943874,5.325712992304211
288,1185.0,91,23.615384615384617,3.032967032967033,0.45054945054945056,1.5934065934065933,Lou Williams-101150,2008,0,43.95990822364449,2.3035865233667434,17.912691703900496
292,752.0,77,27.974025974025974,5.2727272727272725,0.4935064935064935,2.8051948051948052,Luke Ridnour-2557,2008,0,30.76117389104402,1.8674312700286728,4.210828132906055
300,683.0,44,26.272727272727273,3.5681818181818183,0.5454545454545454,2.0454545454545454,Manu Ginobili-1938,2008,0,56.55630165289256,7.448863636363636,16.487603305785125
303,393.0,36,25.444444444444443,2.638888888888889,0.3333333333333333,2.0833333333333335,Marco Belinelli-201158,2008,0,37.513888888888886,5.791666666666667,2.103395061728395
304,93.0,13,19.615384615384617,2.1538461538461537,0.15384615384615385,1.6923076923076923,Marcus Banks-2556,2008,0,14.059171597633135,1.7751479289940828,2.1124260355029585
308,920.0,94,31.46808510638298,4.914893617021277,0.4787234042553192,3.0106382978723403,Mario Chalmers-201596,2008,0,26.643277501131735,5.059302851969217,3.844612947034858
315,15.0,1,26.0,1.0,0.0,2.0,Martell Webster-101110,2008,0,40.0,4.0,16.0
316,926.0,71,32.15492957746479,1.3661971830985915,1.676056338028169,2.0140845070422535,Marvin Williams-101107,2008,0,42.705812338821666,2.0472128545923427,14.401904384050782
318,875.0,84,26.63095238095238,2.8452380952380953,1.119047619047619,2.6547619047619047,Matt Barnes-2440,2008,0,34.404620181405896,6.484693877551021,2.4502551020408165
321,30.0,3,16.333333333333332,0.3333333333333333,1.6666666666666667,2.6666666666666665,Matt Freije-2782,2008,0,34.22222222222222,5.333333333333333,1.7777777777777777
325,1304.0,81,31.666666666666668,1.6296296296296295,1.654320987654321,3.0864197530864197,Mehmet Okur-2246,2008,0,66.95625666819083,3.0516689529035212,15.912208504801098
327,1464.0,88,34.64772727272727,3.375,0.9545454545454546,2.25,Metta World Peace-1897,2008,0,87.59581611570248,11.586389462809917,9.64036673553719
330,777.0,39,34.76923076923077,2.6923076923076925,0.6666666666666666,1.3846153846153846,Michael Redd-2072,2008,0,110.3629191321499,10.95923734385273,16.94674556213018
331,814.0,81,25.271604938271604,1.1111111111111112,0.8395061728395061,2.740740740740741,Mickael Pietrus-2554,2008,0,27.18914799573236,6.163694558756286,4.096936442615455
332,1368.0,95,33.76842105263158,4.810526315789474,0.49473684210526314,2.0,Mike Bibby-1710,2008,0,65.26138504155125,10.794016620498613,3.413850415512466
333,973.0,89,30.179775280898877,4.247191011235955,0.29213483146067415,1.8202247191011236,Mike Conley-201144,2008,0,34.863022345663424,2.8184572654967806,4.853932584269663
334,280.0,18,27.444444444444443,2.5,0.7777777777777778,1.9444444444444444,Mike Dunleavy-2399,2008,0,69.92592592592592,9.268518518518517,11.373456790123456
336,560.0,60,28.133333333333333,3.533333333333333,0.4166666666666667,1.85,Mike James-2229,2008,0,30.795555555555556,3.826111111111111,1.784444444444444
337,773.0,77,31.753246753246753,4.467532467532467,1.025974025974026,1.9610389610389611,Mike Miller-2034,2008,0,27.875189745319613,3.8016528925619832,3.025805363467701
341,1743.0,101,34.415841584158414,4.079207920792079,0.5841584158415841,2.6930693069306932,Mo Williams-2590,2008,0,85.33830016665033,11.92745809234389,7.334575041662582
345,1403.0,81,28.97530864197531,3.888888888888889,1.2962962962962963,2.802469135802469,Nate Robinson-101126,2008,0,83.96616369455876,9.241579027587258,14.203017832647461
351,898.0,78,23.012820512820515,1.2307692307692308,0.38461538461538464,1.8076923076923077,Nick Young-201156,2008,0,42.012820512820504,1.4644970414201186,5.261341222879684
353,1639.0,90,36.87777777777778,3.1222222222222222,0.6555555555555556,2.4555555555555557,O.J. Mayo-201564,2008,0,104.85061728395061,8.237037037037037,9.423333333333334
354,115.0,14,18.285714285714285,0.35714285714285715,2.2857142857142856,1.5714285714285714,Oleksiy Pecherov-200762,2008,0,18.612244897959183,3.5561224489795915,3.0306122448979593
360,2016.0,101,36.37623762376238,3.514851485148515,0.6237623762376238,2.6435643564356437,Paul Pierce-1718,2008,0,92.49926477796295,5.3641799823546705,37.95157337515929
361,944.0,73,32.75342465753425,1.2465753424657535,0.7123287671232876,1.7397260273972603,Peja Stojakovic-978,2008,0,51.99024207168324,14.207543629198723,2.4954025145430663
363,780.0,76,25.723684210526315,1.5526315789473684,0.9736842105263158,1.868421052631579,Quentin Richardson-2047,2008,0,34.48857340720222,8.1875,1.8433171745152355
366,1211.0,105,31.02857142857143,4.9523809523809526,0.3523809523809524,1.8285714285714285,Rafer Alston-1747,2008,0,44.35591836734694,6.42530612244898,4.557460317460318
367,877.0,73,34.06849315068493,2.0273972602739727,0.5753424657534246,2.4657534246575343,Raja Bell-1952,2008,0,45.08575717770689,7.213736160630512,2.0536686057421654
371,1226.0,78,34.17948717948718,4.397435897435898,0.44871794871794873,2.782051282051282,Randy Foye-200751,2008,0,73.8974358974359,6.622781065088757,11.895299145299145
372,588.0,51,21.705882352941178,1.392156862745098,0.45098039215686275,2.0980392156862746,Rashad McCants-101119,2008,0,37.45174932718185,4.724336793540946,8.627450980392158
373,1989.0,109,36.56880733944954,2.669724770642202,1.201834862385321,2.4220183486238533,Rashard Lewis-1740,2008,0,87.09670903122634,17.440787812473697,12.044777375641782
374,853.0,75,31.386666666666667,1.3733333333333333,0.88,3.08,Rasheed Wallace-739,2008,0,45.681066666666666,7.2746666666666675,1.8195555555555558
376,1024.0,91,31.087912087912088,0.8791208791208791,0.6043956043956044,1.978021978021978,Rasual Butler-2446,2008,0,40.726965342349956,7.243690375558507,1.5063398140321216
377,1751.0,99,35.57575757575758,2.6666666666666665,0.797979797979798,2.01010101010101,Ray Allen-951,2008,0,79.68288950107132,15.099173553719009,9.70309152127334
378,1223.0,90,36.166666666666664,6.533333333333333,0.6666666666666666,2.388888888888889,Raymond Felton-101109,2008,0,65.56444444444445,1.5999999999999999,8.866419753086419
382,1358.0,78,33.256410256410255,4.3076923076923075,0.6538461538461539,2.576923076923077,Richard Hamilton-1888,2008,0,99.38116370808679,2.778763971071663,11.210223537146614
384,1678.0,87,35.275862068965516,2.4482758620689653,0.6666666666666666,3.045977011494253,Richard Jefferson-2210,2008,0,93.7532038578412,4.932223543400713,32.35143347866297
386,123.0,18,18.38888888888889,1.0555555555555556,1.2222222222222223,2.7222222222222223,Rob Kurz-201633,2008,0,13.092592592592592,1.3395061728395063,2.5462962962962963
390,491.0,60,20.566666666666666,0.5166666666666667,0.65,1.7166666666666666,Rodney Carney-200760,2008,0,21.778333333333332,5.265000000000001,1.068888888888889
392,1045.0,92,29.206521739130434,2.0543478260869565,0.1956521739130435,1.934782608695652,Roger Mason Jr.-2427,2008,0,40.1937618147448,9.136105860113423,1.611531190926276
401,920.0,89,25.415730337078653,2.0786516853932584,0.5955056179775281,1.5056179775280898,Rudy Fernandez-201164,2008,0,27.621512435298573,9.843201615957582,2.5830071960611036
402,1594.0,85,36.1764705882353,1.7176470588235293,1.3647058823529412,2.6941176470588237,Rudy Gay-200752,2008,0,113.0337716262976,3.434740484429066,14.363460207612457
404,503.0,60,21.383333333333333,0.8833333333333333,1.7666666666666666,2.5166666666666666,Ryan Anderson-201583,2008,0,18.609166666666667,3.641666666666666,3.81
406,1163.0,90,30.444444444444443,1.6,1.2222222222222223,2.1444444444444444,Ryan Gomes-101155,2008,0,56.916049382716054,4.134320987654322,4.034938271604938
416,781.0,78,27.858974358974358,4.666666666666667,0.4230769230769231,2.4743589743589745,Sebastian Telfair-2742,2008,0,33.9362261669954,2.6750493096646943,3.878698224852071
417,347.0,64,18.53125,4.6875,0.609375,1.75,Sergio Rodriguez-200771,2008,0,9.4453125,1.151123046875,1.09033203125
418,541.0,73,34.06849315068493,2.3013698630136985,1.0,2.0136986301369864,Shane Battier-2203,2008,0,14.529930568586977,5.897541752674047,1.300431600675549
429,264.0,33,18.939393939393938,0.9393939393939394,0.5757575757575758,2.1818181818181817,Stephen Graham-101211,2008,0,20.6078971533517,1.029384756657484,2.699724517906336
430,1272.0,63,38.06349206349206,6.253968253968254,1.1746031746031746,2.492063492063492,Stephen Jackson-1536,2008,0,112.39229024943309,9.005291005291005,27.42151675485009
432,845.0,77,31.753246753246753,5.142857142857143,0.44155844155844154,1.8181818181818181,Steve Blake-2581,2008,0,37.27947377298027,9.5682239838084,1.0035419126328218
433,1211.0,78,32.717948717948715,9.512820512820513,0.24358974358974358,1.4743589743589745,Steve Nash-959,2008,0,65.0956607495069,4.712689020381328,7.379191321499013
441,1246.0,93,35.784946236559136,2.935483870967742,1.4193548387096775,1.2580645161290323,Tayshaun Prince-2419,2008,0,62.65926696727945,1.1111111111111112,6.108914325355532
443,1305.0,87,34.172413793103445,1.160919540229885,1.7816091954022988,2.264367816091954,Thaddeus Young-201152,2008,0,78.47800237812129,1.8049940546967898,4.307570352754657
445,25.0,4,18.5,1.0,0.0,1.5,Thomas Gardner-201242,2008,0,15.0,3.75,2.1875
447,521.0,54,21.537037037037038,1.1481481481481481,0.7222222222222222,2.5925925925925926,Tim Thomas-1501,2008,0,25.80246913580247,4.567901234567902,3.4907407407407405
451,569.0,37,32.67567567567568,4.72972972972973,0.5945945945945946,1.1081081081081081,Tracy McGrady-1503,2008,0,72.0146092037984,3.7925493060628197,16.029948867786707
453,1156.0,94,27.095744680851062,0.9787234042553191,0.8191489361702128,2.021276595744681,Travis Outlaw-2566,2008,0,47.48325033952014,3.002716161158895,6.19341330918968
455,1059.0,111,25.45945945945946,1.8918918918918919,1.2522522522522523,2.2522522522522523,Trevor Ariza-2772,2008,0,26.33958282606931,2.3262722181641102,3.6218651083515954
456,1074.0,76,33.078947368421055,2.3289473684210527,1.9473684210526316,3.0657894736842106,Troy Murphy-2211,2008,0,51.95498614958448,10.39196675900277,5.104570637119114
462,1753.0,86,35.52325581395349,4.523255813953488,0.9302325581395349,2.86046511627907,Vince Carter-1713,2008,0,116.87628447809628,8.605732828555977,21.644537587885345
464,734.0,66,20.87878787878788,1.1818181818181819,0.30303030303030304,1.0454545454545454,Von Wafer-101144,2008,0,38.49586776859504,3.5629017447199267,3.382460973370064
465,597.0,83,20.542168674698797,1.1204819277108433,0.6265060240963856,1.9156626506024097,Wally Szczerbiak-1887,2008,0,13.96138771955291,2.018870663376397,1.7593264624764118
471,1259.0,88,32.26136363636363,2.034090909090909,1.1931818181818181,3.0,Wilson Chandler-201163,2008,0,70.41477272727272,4.673037190082645,5.217716942148761
474,583.0,64,23.5625,1.046875,1.109375,2.609375,Yi Jianlian-201146,2008,0,28.79296875,1.62890625,3.419921875
475,1137.0,57,33.719298245614034,2.017543859649123,2.982456140350877,2.6491228070175437,Zach Randolph-2216,2008,0,132.31671283471837,1.3333333333333333,15.563558017851646
0,424.0,49,18.102040816326532,2.306122448979592,0.24489795918367346,1.2448979591836735,AJ Price-201985,2009,0,23.950437317784257,4.696793002915452,1.4443981674302375
1,1679.0,89,34.1123595505618,5.146067415730337,0.6404494382022472,2.3820224719101124,Aaron Brooks-201166,2009,0,105.6407019315743,15.012750915288473,10.194924883221816
4,112.0,10,19.5,1.7,0.5,1.6,Acie Law-201151,2009,0,22.68,1.1199999999999999,13.86
6,1356.0,77,29.766233766233768,1.5064935064935066,1.1818181818181819,2.909090909090909,Al Harrington-1733,2009,0,87.71529768932366,10.956991060887164,14.181986844324506
19,1502.0,90,37.422222222222224,5.655555555555556,0.9555555555555556,1.7,Andre Iguodala-2738,2009,0,78.86333333333334,3.9629629629629632,19.350617283950616
21,1481.0,88,33.56818181818182,1.1704545454545454,1.2613636363636365,2.772727272727273,Andrea Bargnani-200745,2009,0,91.58135330578513,5.830320247933884,6.378099173553719
23,658.0,65,22.353846153846153,1.1538461538461537,0.5230769230769231,2.6153846153846154,Andres Nocioni-2804,2009,0,33.084023668639055,5.85680473372781,1.8106508875739644
27,1478.0,81,35.25925925925926,1.2962962962962963,1.9259259259259258,2.802469135802469,Antawn Jamison-1712,2009,0,107.22024081694865,4.664380429812529,12.7511050144795
30,1075.0,74,30.405405405405407,1.6081081081081081,0.8513513513513513,2.310810810810811,Anthony Morrow-201627,2009,0,57.76460920379839,10.917823228634038,3.221329437545654
31,738.0,99,27.717171717171716,1.8888888888888888,0.3434343434343434,1.8080808080808082,Anthony Parker-1515,2009,0,15.156208550147944,4.375063769003163,1.0468319559228652
33,539.0,43,32.372093023255815,2.0,1.930232558139535,2.953488372093023,Anthony Tolliver-201229,2009,0,46.55381287182261,4.083288263926447,7.464575446187128
34,429.0,57,22.80701754385965,1.2105263157894737,0.6666666666666666,2.2280701754385963,Antoine Wright-101120,2009,0,19.15666358879655,2.8611880578639584,1.2234533702677748
37,847.0,95,26.063157894736843,1.6421052631578947,0.6526315789473685,2.789473684210526,Arron Afflalo-201167,2009,0,23.02847645429363,3.860831024930748,1.3864819944598339
38,315.0,43,18.302325581395348,0.7674418604651163,0.6511627906976745,2.2093023255813953,Austin Daye-201948,2009,0,16.41968631692807,1.333153055705787,1.4678204434829636
39,1217.0,82,32.670731707317074,7.926829268292683,0.6707317073170732,2.8292682926829267,Baron Davis-1884,2009,0,70.51160023795359,4.187983343248066,11.385336109458656
40,974.0,69,28.028985507246375,2.652173913043478,0.42028985507246375,2.420289855072464,Ben Gordon-2732,2009,0,53.4354127284184,4.935097668557026,13.051669817265282
42,1056.0,85,30.352941176470587,4.529411764705882,0.4470588235294118,2.070588235294118,Beno Udrih-2757,2009,0,51.47640138408304,2.2347404844290653,2.522906574394464
45,128.0,20,20.05,0.95,0.8,2.65,Bobby Simmons-2250,2009,0,13.545,4.26,1.035
46,991.0,90,34.62222222222222,3.888888888888889,1.5777777777777777,2.6333333333333333,Boris Diaw-2564,2009,0,41.08641975308642,2.108888888888889,2.2725925925925927
50,1488.0,97,31.77319587628866,5.618556701030927,0.6288659793814433,2.381443298969072,Brandon Jennings-201943,2009,0,80.38154958018917,7.847699011584654,9.209799128493996
51,1515.0,75,35.373333333333335,4.546666666666667,1.0266666666666666,2.0933333333333333,Brandon Roy-200750,2009,0,106.82026666666667,3.4268444444444444,32.76444444444444
60,684.0,63,28.603174603174605,2.9047619047619047,0.4444444444444444,2.0,C.J. Watson-201228,2009,0,34.621819098009574,1.5026455026455026,5.807004283194759
61,774.0,69,25.768115942028984,1.9130434782608696,0.6956521739130435,3.420289855072464,CJ Miles-101139,2009,0,40.018903591682424,4.969544213400546,2.9855072463768115
65,962.0,86,30.430232558139537,2.63953488372093,0.6162790697674418,1.930232558139535,Carlos Delfino-2568,2009,0,39.99459167117361,9.498783126014063,1.8522174148188209
67,2275.0,81,37.04938271604938,3.111111111111111,2.1358024691358026,3.3209876543209877,Carmelo Anthony-2546,2009,0,211.45130315500685,2.238683127572016,66.85337600975461
68,1418.0,87,36.04597701149425,2.0344827586206895,1.2988505747126438,2.4827586206896552,Caron Butler-2406,2009,0,86.36028537455411,1.182454749636676,14.756242568370988
69,137.0,14,25.857142857142858,1.1428571428571428,1.6428571428571428,3.0714285714285716,Cartier Martin-201858,2009,0,31.3469387755102,3.9897959183673466,3.6734693877551017
71,1121.0,102,26.901960784313726,1.303921568627451,0.8235294117647058,3.2549019607843137,Channing Frye-101112,2009,0,33.29738562091503,10.215974625144177,1.8529411764705883
72,452.0,60,26.466666666666665,1.85,0.5333333333333333,2.183333333333333,Charlie Bell-2294,2009,0,20.395833333333336,3.9247222222222224,1.0058333333333334
73,968.0,78,23.974358974358974,0.7051282051282052,1.1282051282051282,2.9743589743589745,Charlie Villanueva-101111,2009,0,52.45315581854043,4.909598948060487,2.646285338593031
74,729.0,73,22.123287671232877,1.3287671232876712,0.589041095890411,1.3835616438356164,Chase Budinger-201978,2009,0,32.64327265903547,5.141677613060612,1.322949896791143
75,1613.0,85,33.16470588235294,5.588235294117647,0.3411764705882353,2.2470588235294118,Chauncey Billups-1497,2009,0,68.75557093425607,10.99653979238754,42.35515570934256
79,538.0,71,30.887323943661972,5.661971830985915,0.43661971830985913,1.2112676056338028,Chris Duhon-2768,2009,0,17.751834953382268,5.220194405871851,1.5885736956952987
82,948.0,51,36.15686274509804,10.235294117647058,0.47058823529411764,2.450980392156863,Chris Paul-101108,2009,0,91.78623606305267,3.0142252979623225,18.666666666666668
88,52.0,8,23.375,2.375,0.5,2.75,Coby Karl-201207,2009,0,14.25,2.109375,4.6875
89,1188.0,90,29.566666666666666,2.311111111111111,0.8666666666666667,2.7555555555555555,Corey Brewer-201147,2009,0,56.733333333333334,2.8555555555555556,8.14074074074074
91,966.0,74,33.770270270270274,1.7702702702702702,0.8783783783783784,1.9054054054054055,Courtney Lee-201584,2009,0,55.14061358655953,3.756391526661797,4.816106647187729
95,605.0,87,19.32183908045977,2.6091954022988504,0.1724137931034483,1.6551724137931034,D.J. Augustin-201571,2009,0,12.784780023781213,2.085480248381556,3.538644470868014
98,93.0,16,18.25,0.6875,0.5625,1.8125,DaJuan Summers-201969,2009,0,12.375,1.0546875,1.7265625
105,1274.0,87,32.724137931034484,1.632183908045977,0.8045977011494253,2.3563218390804597,Danilo Gallinari-201568,2009,0,51.95600475624257,13.335975690315761,11.684502576298057
106,1619.0,68,35.470588235294116,2.735294117647059,1.0294117647058822,2.926470588235294,Danny Granger-101122,2009,0,141.1349480968858,18.3931660899654,38.59861591695502
113,946.0,66,31.106060606060606,6.46969696969697,0.6212121212121212,1.4545454545454546,Darren Collison-201954,2009,0,66.2534435261708,1.2408172635445363,6.716253443526171
125,884.0,112,27.428571428571427,2.5089285714285716,0.3125,2.642857142857143,Derek Fisher-965,2009,0,18.86798469387755,2.6111288265306123,2.665178571428571
127,1786.0,93,36.10752688172043,10.150537634408602,0.6451612903225806,2.7204301075268815,Deron Williams-101114,2009,0,88.99468146606543,4.774193548387096,30.6865533587698
129,43.0,6,21.166666666666668,0.6666666666666666,0.8333333333333334,2.1666666666666665,Derrick Byars-201182,2009,0,16.888888888888886,2.1666666666666665,1.1111111111111112
133,423.0,45,23.955555555555556,1.4,0.5777777777777777,1.5555555555555556,Devin Brown-2484,2009,0,25.665185185185184,5.051851851851851,3.7264197530864194
134,1108.0,67,33.55223880597015,6.552238805970149,0.3582089552238806,2.701492537313433,Devin Harris-2734,2009,0,72.57741145021163,2.967253285809757,29.159278235687232
138,637.0,68,22.985294117647058,1.0441176470588236,0.7058823529411765,2.1176470588235294,Donte Greene-201590,2009,0,27.6007785467128,2.6081314878892736,2.845155709342561
144,2300.0,86,35.96511627906977,6.441860465116279,1.3488372093023255,2.4069767441860463,Dwyane Wade-2548,2009,0,186.0924824229313,3.4776906435911306,62.22390481341265
148,654.0,85,28.647058823529413,5.0,0.6941176470588235,2.2823529411764705,Earl Watson-2248,2009,0,18.0960553633218,1.4499653979238754,3.259792387543252
154,1132.0,67,35.28358208955224,3.014925373134328,0.373134328358209,1.5970149253731343,Eric Gordon-201569,2009,0,71.56649587881488,10.049008687903765,16.965916685230564
157,987.0,91,23.307692307692307,1.0879120879120878,1.956043956043956,3.10989010989011,Ersan Ilyasova-101141,2009,0,37.540755947349346,3.323511653181982,3.2162782272672383
160,793.0,79,22.0,1.8101265822784811,0.4050632911392405,1.6329113924050633,Flip Murray-2436,2009,0,33.19900656946002,2.7136676814613043,4.927095016824227
